2026-02-28 14:40:03 | db_manager                | INFO     | Database initialized: sqlite:///C:\Users\karta\OneDrive\Desktop\AI_Checker\exam_checker\exam_checker.db
2026-03-02 11:55:41 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:41 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:41 | blank_detector            | DEBUG    | Ink ratio: 0.0384, threshold: 0.01, blank: False
2026-03-02 11:55:42 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:43 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:43 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:43 | blank_detector            | DEBUG    | Ink ratio: 0.0314, threshold: 0.01, blank: False
2026-03-02 11:55:44 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:45 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:45 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:45 | blank_detector            | DEBUG    | Ink ratio: 0.0371, threshold: 0.01, blank: False
2026-03-02 11:55:46 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:47 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:47 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:47 | blank_detector            | DEBUG    | Ink ratio: 0.0302, threshold: 0.01, blank: False
2026-03-02 11:55:48 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:48 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:48 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:48 | blank_detector            | DEBUG    | Ink ratio: 0.0403, threshold: 0.01, blank: False
2026-03-02 11:55:50 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:51 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:51 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:51 | blank_detector            | DEBUG    | Ink ratio: 0.0060, threshold: 0.01, blank: True
2026-03-02 11:55:51 | ocr_router                | INFO     | Region detected as blank
2026-03-02 11:55:51 | blank_detector            | DEBUG    | Ink ratio: 0.0001, threshold: 0.01, blank: True
2026-03-02 11:55:51 | ocr_router                | INFO     | Region detected as blank
2026-03-02 11:55:51 | blank_detector            | DEBUG    | Ink ratio: 0.0205, threshold: 0.01, blank: False
2026-03-02 11:55:52 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:52 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:52 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:52 | blank_detector            | DEBUG    | Ink ratio: 0.0421, threshold: 0.01, blank: False
2026-03-02 11:55:54 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:55 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:55 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:55 | blank_detector            | DEBUG    | Ink ratio: 0.0456, threshold: 0.01, blank: False
2026-03-02 11:55:55 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:56 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:56 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:56 | blank_detector            | DEBUG    | Ink ratio: 0.0115, threshold: 0.01, blank: False
2026-03-02 11:55:57 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:57 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:55:57 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:55:57 | blank_detector            | DEBUG    | Ink ratio: 0.0613, threshold: 0.01, blank: False
2026-03-02 11:55:58 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:00 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:00 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:00 | blank_detector            | DEBUG    | Ink ratio: 0.0095, threshold: 0.01, blank: True
2026-03-02 11:56:00 | ocr_router                | INFO     | Region detected as blank
2026-03-02 11:56:00 | blank_detector            | DEBUG    | Ink ratio: 0.0470, threshold: 0.01, blank: False
2026-03-02 11:56:01 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:02 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:02 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:02 | blank_detector            | DEBUG    | Ink ratio: 0.0429, threshold: 0.01, blank: False
2026-03-02 11:56:02 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:03 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:03 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:03 | blank_detector            | DEBUG    | Ink ratio: 0.0464, threshold: 0.01, blank: False
2026-03-02 11:56:05 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:07 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:07 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:07 | blank_detector            | DEBUG    | Ink ratio: 0.0150, threshold: 0.01, blank: False
2026-03-02 11:56:07 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:08 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:08 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:08 | blank_detector            | DEBUG    | Ink ratio: 0.0002, threshold: 0.01, blank: True
2026-03-02 11:56:08 | ocr_router                | INFO     | Region detected as blank
2026-03-02 11:56:09 | blank_detector            | DEBUG    | Ink ratio: 0.0475, threshold: 0.01, blank: False
2026-03-02 11:56:10 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:12 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:12 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:12 | blank_detector            | DEBUG    | Ink ratio: 0.0649, threshold: 0.01, blank: False
2026-03-02 11:56:13 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:14 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:14 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:14 | blank_detector            | DEBUG    | Ink ratio: 0.0196, threshold: 0.01, blank: False
2026-03-02 11:56:14 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:15 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:15 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:15 | blank_detector            | DEBUG    | Ink ratio: 0.0483, threshold: 0.01, blank: False
2026-03-02 11:56:16 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:18 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:18 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:18 | blank_detector            | DEBUG    | Ink ratio: 0.0185, threshold: 0.01, blank: False
2026-03-02 11:56:19 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:20 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:20 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:20 | blank_detector            | DEBUG    | Ink ratio: 0.0680, threshold: 0.01, blank: False
2026-03-02 11:56:21 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:22 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:22 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:22 | blank_detector            | DEBUG    | Ink ratio: 0.0475, threshold: 0.01, blank: False
2026-03-02 11:56:23 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:24 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:24 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:24 | blank_detector            | DEBUG    | Ink ratio: 0.0606, threshold: 0.01, blank: False
2026-03-02 11:56:26 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:27 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:27 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:27 | blank_detector            | DEBUG    | Ink ratio: 0.0415, threshold: 0.01, blank: False
2026-03-02 11:56:28 | handwriting_ocr           | ERROR    | Handwriting OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:29 | multilingual_ocr          | ERROR    | Multilingual OCR failed: 403 Client Error: Forbidden for url: https://vision.googleapis.com/v1/images:annotate?key=AIzaSyAJ0yGEWhNuBu8Mt1BM2QDimS7zEzMl16U
2026-03-02 11:56:29 | ocr_router                | INFO     | OCR result: engine=vision_api_document, confidence=0.000, text_length=0
2026-03-02 11:56:29 | blank_detector            | DEBUG    | Ink ratio: 0.0054, threshold: 0.01, blank: True
2026-03-02 11:56:29 | ocr_router                | INFO     | Region detected as blank
2026-03-02 11:56:29 | blank_detector            | DEBUG    | Ink ratio: 0.0088, threshold: 0.01, blank: True
2026-03-02 11:56:29 | ocr_router                | INFO     | Region detected as blank
